imdbId,tvdbId,tmdbId
tt0072006,102543,90590
tt0347025,210234,5647
tt0189194,,561165
tt0901517,42314,110367
tt1732554,45684,70158
tt1543701,90592,110555
tt0095456,90554,81324
tt0104783,67445,111883
tt0251890,96379,182487
tt0110875,62423,5755
tt0073586,49759,68982
tt1772271,18157,94104
tt1719497,43522,81523
tt0021606,70157,108875
tt1137439,65262,18046
tt0099270,53302,180287
tt0060302,100153,29297
tt0361625,154967,17309
tt0184960,,301433
tt0187115,99878,81072
tt1982143,214829,81136
tt1612000,198863,303302
tt0179458,66771,82173
tt0028240,,70357
tt0068428,43786,56776
tt0064627,178358,92716
tt0085175,176826,300949
tt0348258,190042,403428
tt1213838,186631,30065
tt2692424,,831770
tt0158350,114466,93790
tt0047902,113615,81582
tt0125414,213359,56852
tt1686660,82122,81622
tt1288639,47459,111096
tt0430582,105342,112092
tt1183489,67355,56554
tt0049610,,936307
tt0046553,47460,111874
tt0097761,45410,111363
tt0374688,65662,73843
tt0032083,227702,295755
tt0984175,52546,81923
tt0077712,70945,40109
tt0188155,241477,395781
tt4694404,15003,303982
tt2507128,59053,171795
tt0158145,,1076143
tt1615885,82895,108614
tt0391333,,108556
tt5143704,119367,404279
tt0214705,82241,29532
tt0121568,82982,107908
tt0068937,,405738
tt8027868,107435,575337
tt0026397,214839,81171
tt0051231,209553,6882
tt15264532,290138,729030
tt14018832,,908167
tt15847828,318362,897192
tt36643694,350673,1112842
tt13131158,,736240
tt2017712,273720,305050
tt27714840,360169,1124641
tt1501342,213451,57550
tt2528586,273264,301169
tt0443272,3148,72976
tt0087180,185323,114689
tt0019788,41168,85507
tt0289992,6387,11615
tt0116754,34154,55936
tt0106931,47175,71037
tt0111622,157205,116356
tt0113376,19109,44470
tt0050381,30280,39400
tt0465461,72131,39286
tt0418819,2720,11683
tt0804497,3486,43923
tt0052350,208545,72025
tt0029751,43364,43869
tt0048111,97291,73810
tt0110661,178673,11611
tt0437440,,39643
tt0368876,213206,55736
tt0070430,80163,73483
tt0062859,74204,84844
tt0420260,38028,29269
tt0479519,15210,8269
tt0295636,214257,71660
tt1422122,28759,39376
tt1800372,4843,115929
tt0068950,20732,56153
tt0118687,322875,83237
tt0047250,83534,74810
tt0489210,106664,74178
tt0092545,101887,74340
tt0072032,120249,114409
tt0134914,69035,116641
tt0152178,93045,81119
tt0029281,197324,81349
tt0259440,69139,8351
tt0200219,242934,559220
tt0209451,,441265
tt0270903,89405,71570
tt0419424,46662,73473
tt0021578,226348,556706
tt0070554,34294,73995
tt0036673,214811,80918
tt0018487,208878,441115
tt0190346,82979,28745
tt0055438,45020,28720
tt0106205,203093,713894
tt0086942,90817,71445
tt1507255,54970,55795
tt0033512,65929,71433
tt1937226,190945,81347
tt0370561,116632,44061
tt0044839,39013,116551
tt1261900,39442,44038
tt0245265,248163,396034
tt0064512,68645,82547
tt0032958,59851,115261
tt0358148,98347,55738
tt0037579,86624,116755
tt0065981,38424,70422
tt2568212,281667,397083
tt0071327,140432,730023
tt0172874,240116,439039
tt1401681,105952,81722
tt0089313,233241,288988
tt0203034,243264,284648
tt1773269,108147,71306
tt0224102,25705,39858
tt0028206,214278,72216
tt0123890,103321,72018
tt0046053,,289167
tt1699164,30577,55612
tt0287155,85937,74274
tt6688150,,285821
tt0298361,253106,440061
tt1932676,114996,70947
tt0043144,331568,561656
tt1273801,,1161559
tt0106278,68935,28864
tt5217114,281554,396178
tt0108662,,114420
tt0144369,,439530
tt5295792,203062,394037
tt0023434,226599,285855
tt0174857,240135,441269
tt7974204,20471,545936
tt1783408,87291,81675
tt0253981,105505,285141
tt0834160,123440,393677
tt0235110,342071,116034
tt0183994,208565,441073
tt11388822,159263,728204
tt0495036,207214,74138
tt0985050,177625,28767
tt0170593,185219,72930
tt0187161,241363,284397
tt0912596,213095,55019
tt6488750,103472,438475
tt32246771,357813,1151031
tt0165621,46141,28815
tt0097033,,71809
tt0067409,25052,3427
tt0086361,7138,10805
tt0111173,14902,45549
tt0924134,24077,4644
tt1190894,94938,37438
tt0058548,20495,32307
tt0064569,62830,48404
tt0056923,9280,4808
tt0272360,12361,36269
tt0057427,8207,3009
tt0318155,3034,10715
tt0120907,4746,1946
tt0177746,69437,46466
tt0076360,59642,19946
tt0224626,63509,35951
tt1085806,,34707
tt0097240,7600,476
tt1185376,40816,46458
tt0400420,39748,18497
tt0102449,65256,185971
tt1667123,127581,200566
tt0050717,61246,31243
tt0484437,41924,48116
tt0066325,51515,356190
tt0046767,27837,210674
tt0491046,17570,45127
tt0040089,56766,310978
tt0038196,95108,103143
tt1370372,293138,482769
tt0056178,327029,198863
tt0064145,98684,196421
tt0087258,40802,31128
tt0487661,220589,191913
tt0067913,92142,105098
tt12579958,134342,47511
tt0368128,324166,10300
tt0068777,68799,105111
tt0385560,17852,20215
tt0859164,,19266
tt0178180,201701,300717
tt0342167,19348,33339
tt0267363,28632,20769
tt3006554,121094,463181
tt1584813,74276,45615
tt0040472,22730,47922
tt0128332,35910,31413
tt0034122,125034,3411
tt1314843,208609,319459
tt0242928,110306,199243
tt0053339,177618,198919
tt0022468,51356,307362
tt0074216,77117,46136
tt0317640,24460,19187
tt0078384,50753,197773
tt0019509,,3565
tt0972378,134477,46720
tt2238839,61805,105680
tt1239408,274918,317920
tt3455198,,337782
tt1735355,,337782
tt0803052,36080,20907
tt0382854,43961,105288
tt0123194,235758,333044
tt1781922,2230,192141
tt0192210,94898,4660
tt0096520,77632,33449
tt0263715,250038,307269
tt0141595,,1053797
tt0444669,97193,47520
tt1778203,278907,361645
tt1529558,34008,301417
tt5031892,43619,359460
tt0054376,,362557
tt0225608,125996,327187
tt3917118,79827,345470
tt0023368,94501,104463
tt0087669,92818,4659
tt3916776,,464650
tt5511132,151000,465285
tt1694066,195886,210182
tt8191502,32953,483297
tt5117428,10784,482981
tt6802400,83236,484718
tt0260300,211966,45900
tt0028213,207940,345776
tt0329468,90263,104037
tt0242266,330234,335025
tt0115537,117205,193150
tt20240424,347308,1015381
tt7517314,,1045715
tt15245240,353271,1053348
tt0487942,211961,45856
tt24164806,,1039470
tt0044524,,305712
tt7983904,358945,1007723
tt0066513,206639,339260
tt35746682,,1031084
tt0074541,365662,347002
tt32252088,,1568465
tt0065524,42044,24570
tt0042994,7586,1978
tt0455760,2399,14001
tt0069280,9913,24559
tt1181791,4958,41215
tt1178663,6872,19265
tt0245046,9094,12660
tt0106341,10379,14135
tt0115697,2866,13997
tt0065580,16986,39043
tt0046878,26745,19618
tt0044399,67333,38682
tt0436370,44482,24449
tt0199481,22801,12911
tt0062384,149320,41035
tt0027156,,194865
tt0060897,10560,12639
tt0449086,4005,12700
tt0156323,18837,19419
tt0120797,3497,12596
tt0054938,35057,40804
tt0117909,60694,2460
tt0476991,14451,19375
tt0949751,90305,410867
tt0476695,30903,19798
tt0411098,24622,24553
tt0040109,37192,40985
tt0075201,18499,40829
tt0027905,102948,190837
tt0075965,194090,192317
tt0796212,6787,13807
tt0232458,125583,195726
tt0114227,76681,40910
tt0063249,191565,464967
tt0056559,68665,191310
tt0388559,120372,387631
tt0075688,,246457
tt0097438,15969,1380
tt0080598,56125,194107
tt0017419,50707,189630
tt0439008,37920,19676
tt0231549,140153,190727
tt0116785,82016,125076
tt0206113,33891,38717
tt0101897,68095,124201
tt0072594,74830,38314
tt0264100,42679,47032
tt0496853,69252,39021
tt0029994,56984,384530
tt0486651,34959,24874
tt0184424,23163,13589
tt0320366,221026,198811
tt1446072,12024,46541
tt0196644,194925,193842
tt3080102,168238,245148
tt2044821,182923,137364
tt0059456,110900,198821
tt0047298,61038,38385
tt0020241,186321,470300
tt0492494,69090,123334
tt0114618,,124639
tt0095183,113249,40927
tt0038017,76581,38466
tt0183879,,192562
tt0179063,212067,46686
tt0486720,211396,38795
tt0042481,106945,124175
tt0085572,358411,245049
tt0071686,106048,135827
tt1331318,91583,19304
tt2171847,29173,190899
tt0464149,,387340
tt2758890,13470,197696
tt0070602,,247925
tt0240834,,1237102
tt0039165,76666,411830
tt0116482,,198038
tt5752508,280968,388083
tt4356104,65576,382913
tt1295060,79904,136339
tt0109742,114280,46643
tt5895028,11937,407806
tt0417277,,1235034
tt4996954,108063,412210
tt0084577,151870,136055
tt0108143,152629,137736
tt7125860,65,465914
tt2355695,109397,197294
tt1440173,209595,12451
tt1342392,211482,41269
tt0002983,76708,192062
tt0214819,,46795
tt0017839,50710,189692
tt0292459,183432,245136
tt4371680,142119,390325
tt7818694,85072,25455
tt32313870,355576,1362101
tt27722534,,1361638
tt0095438,115181,256334
tt31523252,,1254196
tt0106188,10179,17803
tt0078058,136357,11367
tt0092618,4022,10937
tt0050613,4791,3777
tt0078736,35784,31200
tt0096073,4178,11082
tt1328865,28204,37848
tt0222293,90251,38987
tt0120133,12141,17834
tt0048281,8228,5506
tt1126618,2843,38357
tt0216986,76129,53934
tt0047167,30694,64782
tt0068290,26241,39263
tt0429727,11759,31289
tt0106400,5495,11041
tt0012190,41175,31432
tt0120211,29885,39467
tt0084370,32312,31044
tt0080745,3202,3604
tt0334754,16889,17614
tt0018876,31319,35832
tt0068245,19045,31591
tt0104802,21828,40082
tt0073076,12070,17346
tt0062037,32006,54801
tt0377818,4094,6519
tt0061094,27731,35780
tt1442486,39788,38526
tt0460724,113462,108639
tt0083710,31180,40084
tt0296614,,1115403
tt0082319,74122,54147
tt0201922,30363,54306
tt0295004,80316,64334
tt0077278,40926,3786
tt1734110,28105,53569
tt0073622,68523,64267
tt1555830,52772,109830
tt1174703,82203,64244
tt0063480,91435,62460
tt0036558,97824,319597
tt0104864,101189,108424
tt0461857,78474,38977
tt0402142,,365612
tt0034681,81348,18100
tt0049200,71670,54599
tt0056054,68014,54619
tt2457196,,179860
tt0087418,153956,36808
tt0269410,84504,37730
tt0244590,102914,54255
tt0084207,112168,368426
tt0375048,164001,37313
tt1220903,,35324
tt0822856,92003,35112
tt0261310,99002,363740
tt0173256,339617,36707
tt0870222,154986,64330
tt0122383,194462,63969
tt0279353,352760,35155
tt0047434,212931,53626
tt1002561,31091,39303
tt0358236,213080,54930
tt0381637,81468,38530
tt0033585,163057,177377
tt0197213,45138,31161
tt0029754,110880,177317
tt0790709,68225,30805
tt0080834,198373,173961
tt0038638,,364851
tt0068003,99995,64311
tt0075063,232049,353600
tt2314414,81840,176075
tt3406888,19272,318364
tt4114762,76820,320060
tt0324123,80063,310574
tt3658772,8348,373314
tt0242822,204007,396331
tt4741714,12417,381356
tt1737725,92324,541414
tt4948932,106280,369464
tt4632316,62367,373446
tt0056272,177866,172987
tt1931445,,172234
tt1734580,90241,179805
tt3364242,,353790
tt1194229,87258,11147
tt0218325,244592,321004
tt1440247,,1095822
tt3562252,190544,389911
tt4820312,60100,366551
tt0323272,94847,482100
tt1369813,90706,160722
tt1820505,216214,110280
tt0352261,,606860
tt27520543,,1087420
tt23644572,352944,1114205
tt27210489,345254,1102692
tt10691682,,632027
tt2387224,86441,146853
tt0039853,27058,14595
tt0120255,7975,10217
tt0058777,6645,14433
tt0087062,8158,16969
tt0094612,8511,10117
tt0120324,5165,10223
tt0441796,4671,10069
tt0277434,2835,10590
tt0785035,3267,16353
tt0297162,6522,10167
tt0074695,9552,10839
tt0094919,4654,10127
tt0397044,10137,10075
tt0089322,82014,101197
tt0961066,30117,17077
tt0256009,8324,1433
tt0086312,9306,12502
tt0164212,6922,10562
tt0787475,2133,10074
tt0148361,140152,1028048
tt0053065,64629,120522
tt0040762,70846,148493
tt0024258,104414,96170
tt0136423,79816,10211
tt0115683,3249,9536
tt0072367,215513,96531
tt1566501,16834,96399
tt0119361,13822,14585
tt0383025,17826,10271
tt0203297,106195,12115
tt0139865,215436,95183
tt2124829,98482,105304
tt0063646,165950,95954
tt0113661,,1008950
tt0867591,25333,16699
tt0012631,207069,147626
tt0008956,,1470420
tt2069916,149002,84304
tt0034734,66391,16444
tt0110528,13785,121514
tt0094108,43235,82826
tt0090375,59152,142839
tt0077669,72015,101279
tt0061351,58913,102706
tt0092684,45188,83415
tt1135967,218969,166403
tt0064310,28433,121401
tt0034739,89254,100120
tt0116465,,167738
tt0257655,135095,122692
tt2268746,104341,16414
tt0024518,145383,83825
tt0449384,,1046611
tt0092072,99996,85148
tt0479219,41301,17138
tt6097256,,142562
tt0984220,203754,102332
tt0410630,,1641948
tt0122103,115929,105755
tt1175505,79064,14558
tt0039054,47245,83098
tt0382633,,1668770
tt2160051,,168349
tt0254446,,1632625
tt6274010,,1054059
tt0293717,364992,1021463
tt0102185,103827,83416
tt0094948,349574,100879
tt0032788,52857,121992
tt2318072,,1205210
tt2128419,,1047612
tt1414849,,950173
tt5608166,350490,1001884
tt0076781,61362,84801
tt0200069,242917,555906
tt0765228,,1052345
tt0018731,,1639298
tt0184379,,1004353
tt9046560,43732,553648
tt10457390,,1052671
tt9841876,,831648
tt0314194,,400208
tt21388904,,1019204
tt0123627,,106128
tt21638044,,1008054
tt16442822,346042,1055378
tt21924136,344147,950070
tt19853002,,960096
tt22533910,350495,1001079
tt19823156,,1207602
tt23900662,,1225471
tt30889755,363554,1213906
tt22697898,368577,1229910
tt29920975,,1202611
tt13722016,,1019225
tt16997558,347735,962910
tt36645503,,1467330
tt28513051,,1205547
tt0315110,23519,26636
tt0135746,117409,277224
tt0940657,2713,26505
tt0100998,4786,12516
tt0081059,10232,26843
tt2069716,294709,498518
tt0377633,97161,41853
tt0119428,39255,161238
tt1311071,8853,157370
tt0357474,8703,12542
tt0067713,11708,34479
tt0081777,10458,15668
tt0086927,3511,12309
tt2333804,8466,157834
tt0063516,,157713
tt0093489,31853,49712
tt0022860,226515,264599
tt0115645,6194,43566
tt0009557,224322,428499
tt0113409,4965,2654
tt0056957,52043,15469
tt0062994,9123,16085
tt0056141,68255,33765
tt0972785,131328,15261
tt0068264,29592,42476
tt0041361,22645,15266
tt0369359,39480,15689
tt0054462,22807,27545
tt0469965,27901,27732
tt1086214,175900,15994
tt0053902,39117,43035
tt2306745,12762,157117
tt1091992,31155,15460
tt0419766,39707,12453
tt0091847,35462,27730
tt1160027,49310,15333
tt0435838,,409427
tt0765481,54716,27696
tt0251433,29076,49291
tt0142260,69692,124039
tt0070614,41087,50196
tt0309701,51474,344915
tt0110629,79106,49338
tt0054293,40542,27920
tt0028423,227208,269513
tt0324689,,50029
tt1210844,212508,50139
tt0268200,148566,26791
tt0200515,86684,27734
tt0082276,40966,27566
tt1047868,271185,274738
tt0881366,,265661
tt1097239,30332,15260
tt0820117,59169,33608
tt0059505,206506,120600
tt0106750,212476,49927
tt0904079,212473,49917
tt0290340,204752,12562
tt0405003,218499,157260
tt1781755,62977,49821
tt0268297,,121317
tt1365566,276922,338300
tt1543029,55560,122140
tt0081558,58961,121015
tt0119732,114446,49727
tt0072963,107521,33933
tt0930856,65595,26836
tt0978620,,278450
tt0013756,,1252327
tt0297915,195011,161300
tt1787067,38232,156284
tt3469440,65358,277519
tt0183485,205129,157680
tt0210047,60018,33589
tt3290714,154021,279049
tt0056894,55842,161313
tt0050191,59967,122194
tt3471498,271386,276952
tt0130808,183410,278123
tt0019302,,337828
tt0090811,142821,336727
tt0032731,227780,267338
tt6842126,12568,502167
tt0433162,330011,270859
tt4610506,,1201989
tt2360586,37123,340865
tt3466246,358131,1201995
tt3242756,42381,339992
tt0021629,145264,339391
tt31015496,372858,1234603
tt5739900,110723,492888
tt32843985,364451,1244078
tt29426703,365694,1208022
tt31042115,369994,1247045
tt31109510,,1230458
tt24062532,,1585078
tt3690392,276752,336447
tt3311782,271149,274324
tt38074089,,1552028
tt37964027,,1532477
tt0962726,932,11887
tt0054215,645,539
tt0110443,3670,11008
tt0765442,135694,51735
tt0074442,4072,11689
tt0368668,6048,10870
tt1615918,1984,55301
tt0103945,162765,117495
tt0065491,26150,39931
tt0075029,2349,10747
tt0236638,24879,11303
tt0090969,81396,120162
tt1615147,3414,50839
tt0099045,66101,401777
tt0102307,14425,36351
tt1658851,12462,52850
tt1068641,9399,12165
tt1467304,1713,37169
tt0023902,52802,114626
tt0061695,64277,52728
tt0404183,46789,11189
tt0034248,7391,11462
tt1337055,34382,41535
tt0101373,30844,51515
tt0071863,40880,51212
tt0061029,39998,51578
tt0035419,16264,40045
tt0053445,77666,38666
tt0040751,34920,37504
tt0075722,101324,52912
tt1073624,29268,40052
tt0101862,4925,11846
tt1407061,10004,38093
tt1027182,212844,52832
tt0113349,27606,38499
tt0074769,35116,37904
tt0126712,58132,114861
tt0111600,32275,51196
tt0103168,24592,50213
tt1144539,14964,40819
tt0371578,178035,110817
tt0455925,262721,379109
tt0073315,84329,114644
tt0174769,97891,369190
tt0882789,58129,36542
tt0285689,84180,118608
tt0044323,,50929
tt1441233,212795,52411
tt0077850,96007,39245
tt0126249,94504,113287
tt0104319,100340,40105
tt0190665,,378594
tt2378171,38086,115655
tt0283742,85374,51336
tt1507005,33386,50939
tt0081229,26232,40146
tt0171582,,1073033
tt0059540,54772,36514
tt2023690,9425,117974
tt0358631,211403,38971
tt0969343,267253,364948
tt0064606,65777,40721
tt0100962,234072,407400
tt0130377,26919,40897
tt0091492,,374048
tt0174609,,365363
tt0292105,116248,380515
tt0390610,,1179357
tt0031925,155403,51677
tt0400532,212755,52133
tt0195132,183992,514263
tt0304779,,1198060
tt0072872,80238,37852
tt0026500,226955,379438
tt4906148,207217,398791
tt5133392,51654,405670
tt5964278,10157,408238
tt1395164,154921,118351
tt3176586,296169,510389
tt0043738,321076,382338
tt1675265,,1088686
tt0057314,,1179225
tt0030126,115319,116734
tt0044332,32907,120021
tt0287616,169854,374667
tt8110988,147708,520203
tt2717696,,1111027
tt2171947,113332,117116
tt0002973,223693,384984
tt29466126,350712,1189671
tt7082742,153018,512677
tt29537095,350978,1195516
tt27933364,350428,1137064
tt27219011,354459,1103593
tt0201817,182895,388850
tt27504248,,1114742
tt0933144,,39656
tt0283941,46788,11089
tt0471030,13131,11705
